age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,white-collar,married,university.degree,no,yes,yes,cellular,summer,tue,101,5,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
69,retired,divorced,university.degree,no,yes,no,cellular,summer,tue,207,2,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
26,unemployed,single,university.degree,no,yes,no,telephone,summer,tue,300,3,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
28,white-collar,single,university.degree,no,yes,no,cellular,summer,tue,295,5,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
23,white-collar,single,professional.course,no,no,yes,cellular,summer,tue,422,4,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
29,white-collar,single,university.degree,no,yes,no,telephone,summer,tue,61,3,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
38,white-collar,married,university.degree,no,yes,no,cellular,summer,tue,108,2,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
47,blue-collar,married,professional.course,no,yes,no,cellular,summer,tue,225,4,0,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no
41,blue-collar,married,below high-school,no,yes,yes,cellular,summer,tue,608,2,0,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
46,white-collar,divorced,university.degree,no,yes,no,cellular,summer,wed,201,6,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
70,retired,married,below high-school,no,yes,no,cellular,summer,wed,223,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
67,retired,married,professional.course,no,no,no,telephone,summer,wed,47,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
39,white-collar,single,professional.course,no,yes,no,cellular,summer,wed,226,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
56,white-collar,married,below high-school,no,yes,no,cellular,summer,wed,431,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
23,unemployed,single,below high-school,no,yes,no,cellular,summer,wed,1372,4,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
37,self-employed,divorced,below high-school,no,yes,no,cellular,summer,wed,343,2,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
56,self-employed,married,below high-school,no,yes,no,cellular,summer,wed,141,12,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
38,white-collar,divorced,university.degree,no,no,no,cellular,summer,wed,141,2,0,2,failure,-1.8,93.075,-47.1,1.415,5099.1,no
32,unemployed,single,university.degree,no,yes,no,telephone,summer,wed,165,2,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
34,white-collar,divorced,professional.course,no,yes,no,cellular,summer,wed,139,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
70,retired,married,below high-school,no,no,no,cellular,summer,wed,167,2,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
43,white-collar,married,below high-school,no,no,no,cellular,summer,wed,945,1,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
25,unemployed,single,high.school,no,yes,yes,cellular,summer,wed,82,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
47,white-collar,married,high.school,no,yes,no,cellular,summer,wed,903,2,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
58,retired,divorced,university.degree,no,yes,no,cellular,summer,wed,282,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
30,white-collar,married,university.degree,no,no,yes,cellular,summer,wed,389,2,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
45,white-collar,married,high.school,no,yes,no,cellular,summer,wed,651,4,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
30,white-collar,single,university.degree,no,yes,no,cellular,summer,wed,692,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
29,unemployed,single,high.school,no,no,no,cellular,summer,wed,217,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
36,self-employed,divorced,below high-school,no,yes,no,cellular,summer,wed,93,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
66,retired,married,below high-school,no,yes,no,cellular,summer,wed,253,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
44,white-collar,married,below high-school,no,yes,no,cellular,summer,wed,139,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
44,white-collar,married,below high-school,no,yes,yes,cellular,summer,wed,154,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
40,white-collar,single,below high-school,no,yes,no,cellular,summer,wed,601,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
53,retired,married,high.school,no,no,no,telephone,summer,wed,44,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
53,retired,married,high.school,no,no,no,cellular,summer,wed,349,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
35,white-collar,married,professional.course,no,no,no,cellular,summer,wed,225,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
41,self-employed,single,professional.course,no,yes,no,cellular,summer,wed,103,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
44,white-collar,single,professional.course,no,yes,no,cellular,summer,wed,75,1,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
35,white-collar,married,professional.course,no,yes,no,cellular,summer,wed,251,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
44,white-collar,single,professional.course,no,no,no,cellular,summer,wed,609,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
41,white-collar,single,high.school,no,no,no,cellular,summer,wed,134,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
32,white-collar,married,university.degree,no,yes,no,cellular,summer,wed,166,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
41,white-collar,married,high.school,no,yes,yes,cellular,summer,wed,301,1,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
32,white-collar,married,university.degree,no,yes,no,cellular,summer,wed,177,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
52,self-employed,married,university.degree,no,yes,no,cellular,summer,wed,126,1,0,2,failure,-1.8,93.075,-47.1,1.415,5099.1,no
44,white-collar,married,professional.course,no,yes,no,cellular,summer,wed,56,1,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
60,blue-collar,married,below high-school,no,no,no,cellular,summer,wed,85,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
59,white-collar,divorced,university.degree,no,no,no,cellular,summer,wed,194,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
49,white-collar,married,university.degree,no,no,no,cellular,summer,wed,1214,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
21,white-collar,single,high.school,no,yes,no,cellular,summer,wed,122,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
32,unemployed,single,university.degree,no,no,no,cellular,summer,wed,110,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
32,unemployed,single,university.degree,no,yes,no,cellular,summer,wed,187,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
44,unemployed,divorced,below high-school,no,no,no,cellular,summer,wed,114,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
36,blue-collar,married,below high-school,no,yes,no,cellular,summer,wed,310,7,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
42,blue-collar,married,below high-school,no,no,no,cellular,summer,wed,1217,3,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
29,white-collar,single,university.degree,no,yes,no,cellular,summer,wed,389,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
58,retired,divorced,university.degree,no,yes,no,cellular,summer,wed,48,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
26,white-collar,single,high.school,no,no,no,cellular,summer,wed,171,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
66,retired,married,below high-school,no,yes,no,cellular,summer,wed,512,11,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
32,unemployed,single,university.degree,no,yes,no,cellular,summer,wed,125,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
44,white-collar,single,professional.course,no,yes,no,cellular,summer,wed,412,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
32,white-collar,single,high.school,no,yes,yes,cellular,summer,wed,120,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
70,retired,married,below high-school,no,no,no,cellular,summer,wed,86,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
67,retired,married,professional.course,no,yes,no,cellular,summer,wed,140,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
27,white-collar,single,professional.course,no,no,no,cellular,summer,wed,72,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
37,white-collar,married,university.degree,no,yes,no,cellular,summer,wed,135,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
52,blue-collar,married,below high-school,no,yes,no,cellular,summer,wed,437,1,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
33,white-collar,married,university.degree,no,no,no,cellular,summer,wed,441,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
52,blue-collar,married,below high-school,no,no,no,cellular,summer,wed,358,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
33,white-collar,married,university.degree,no,yes,no,cellular,summer,wed,355,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
57,white-collar,married,high.school,no,yes,no,cellular,summer,wed,82,1,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
26,white-collar,single,high.school,no,yes,no,telephone,summer,wed,170,3,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
57,white-collar,married,high.school,no,no,no,cellular,summer,wed,469,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
57,white-collar,married,high.school,no,yes,no,cellular,summer,wed,99,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
58,retired,divorced,university.degree,no,yes,no,cellular,summer,wed,129,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
31,white-collar,married,university.degree,no,no,no,telephone,summer,wed,118,3,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
43,white-collar,married,below high-school,no,no,no,cellular,summer,wed,121,1,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
25,unemployed,single,high.school,no,no,no,telephone,summer,wed,405,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
25,unemployed,single,high.school,no,no,no,cellular,summer,wed,442,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
25,unemployed,single,high.school,no,no,no,cellular,summer,wed,54,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
30,white-collar,married,university.degree,no,no,no,cellular,summer,wed,1038,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
33,white-collar,single,university.degree,no,yes,yes,telephone,summer,wed,117,1,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
31,white-collar,single,university.degree,no,no,no,telephone,summer,wed,85,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
55,blue-collar,single,below high-school,no,yes,no,cellular,summer,wed,171,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
37,white-collar,married,below high-school,no,yes,no,cellular,summer,wed,103,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
33,blue-collar,married,below high-school,no,no,no,cellular,summer,wed,397,2,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
37,white-collar,married,university.degree,no,yes,no,cellular,summer,wed,142,5,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
56,self-employed,married,below high-school,no,yes,no,cellular,summer,wed,185,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
30,white-collar,married,university.degree,no,no,no,cellular,summer,wed,520,3,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
66,retired,married,below high-school,no,no,yes,cellular,summer,wed,139,5,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
30,white-collar,single,university.degree,no,no,no,cellular,summer,wed,244,3,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
45,white-collar,married,university.degree,no,no,no,telephone,summer,wed,221,4,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
54,blue-collar,married,below high-school,no,no,no,cellular,summer,wed,266,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
43,blue-collar,married,below high-school,no,no,no,cellular,summer,wed,623,2,0,2,failure,-1.8,93.075,-47.1,1.415,5099.1,no
71,retired,married,high.school,no,yes,no,cellular,summer,wed,162,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
39,white-collar,single,professional.course,no,yes,no,cellular,summer,wed,80,3,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
39,white-collar,single,professional.course,no,no,no,cellular,summer,wed,540,3,9,1,success,-1.8,93.075,-47.1,1.415,5099.1,no
55,white-collar,married,high.school,no,yes,no,cellular,summer,wed,140,3,0,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
41,white-collar,single,high.school,no,yes,yes,cellular,summer,wed,264,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
36,white-collar,married,university.degree,no,no,no,cellular,summer,wed,353,2,0,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
51,self-employed,married,below high-school,no,no,no,cellular,summer,thu,87,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
51,self-employed,married,below high-school,no,yes,no,cellular,summer,thu,838,3,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
26,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,78,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
42,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,55,4,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
47,self-employed,married,university.degree,no,no,no,cellular,summer,thu,206,3,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
26,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,251,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
26,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,334,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
35,white-collar,married,high.school,no,yes,no,cellular,summer,thu,137,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
29,white-collar,married,university.degree,no,yes,yes,telephone,summer,thu,122,3,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
57,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,836,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
29,white-collar,single,university.degree,no,no,no,cellular,summer,thu,271,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
33,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,827,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
38,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,218,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
64,retired,married,below high-school,no,yes,no,cellular,summer,thu,67,4,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
57,retired,married,below high-school,no,no,no,cellular,summer,thu,199,2,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
29,white-collar,single,university.degree,no,no,no,cellular,summer,thu,71,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
48,blue-collar,married,below high-school,no,no,yes,cellular,summer,thu,220,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
33,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,124,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
52,white-collar,divorced,high.school,no,no,no,cellular,summer,thu,198,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
45,self-employed,married,university.degree,no,no,no,cellular,summer,thu,82,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
37,self-employed,married,professional.course,no,no,no,cellular,summer,thu,284,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
31,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,35,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
52,blue-collar,divorced,below high-school,no,yes,no,cellular,summer,thu,291,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
27,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,201,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
27,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,297,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
27,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,384,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
35,white-collar,married,university.degree,no,no,no,cellular,summer,thu,250,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
44,self-employed,divorced,university.degree,no,no,no,cellular,summer,thu,404,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
27,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,156,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
27,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,240,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
43,white-collar,married,high.school,no,no,no,cellular,summer,thu,60,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
32,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,114,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
42,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,35,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
32,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,188,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
27,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,528,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
54,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,104,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
27,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,622,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
32,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,583,1,5,1,success,-1.8,93.075,-47.1,1.41,5099.1,yes
24,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,91,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
54,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,743,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
31,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,39,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
52,blue-collar,divorced,below high-school,no,no,no,cellular,summer,thu,474,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
29,white-collar,single,high.school,no,yes,no,cellular,summer,thu,275,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
32,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,361,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
24,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,124,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
46,white-collar,married,professional.course,no,yes,no,cellular,summer,thu,309,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
54,white-collar,married,university.degree,no,no,no,cellular,summer,thu,339,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
26,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,77,3,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
37,white-collar,married,university.degree,no,no,no,cellular,summer,thu,58,3,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
40,self-employed,married,below high-school,no,yes,no,cellular,summer,thu,125,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
35,white-collar,married,professional.course,no,no,yes,cellular,summer,thu,34,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
27,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,191,2,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
45,white-collar,divorced,below high-school,no,no,yes,cellular,summer,thu,1579,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
40,white-collar,married,high.school,no,yes,no,cellular,summer,thu,228,2,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
41,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,316,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
32,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,495,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
51,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,150,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
37,white-collar,single,high.school,no,no,no,cellular,summer,thu,617,1,0,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
35,white-collar,single,high.school,no,yes,no,cellular,summer,thu,352,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
37,white-collar,divorced,professional.course,no,yes,no,cellular,summer,thu,211,1,0,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
